"TOA5","10344","CR3000","10344","CR3000.Std.32.02","CPU:CR3000_6Sensors_4APR18.CR3","50113","FCRmet"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01UpCo_Avg","IR01DnCo_Avg","NR01TK_Avg","Albedo_Avg"
"TS","RN","Volts","Deg C","umol/s/m^2","mmol/m^2","kPa","Deg C","%","mm","meters/second","degrees","W/m^2","W/m^2","W/m^2","W/m^2","K","W/m^2"
"","","Smp","Smp","Avg","Tot","Avg","Avg","Smp","Tot","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
2021-03-20 15:00:00,716895,13.45,15.910,1133.000,6.799810e+01,103.0,12.180, 15.430,0.000,2.666,223.400, 720.300,59.810,271.5,379.2,289.1,  0.083
2021-03-20 16:00:00,716955,13.45,15.840, 158.800,9.525622e+00,103.0,12.820, 16.430,0.000,1.006,164.500, 531.500,63.640,270.4,377.3,289.0,  0.120
2021-03-20 17:00:00,717015,13.51,14.560, 179.400,1.076479e+01,103.0,11.590, 19.200,0.000,4.077,208.300, 118.900,37.030,272.3,377.7,287.7,  0.311
2021-03-20 18:00:00,717075,13.04,12.470,  59.830,3.589581e+00,103.0,10.460, 22.130,0.000,1.918,216.000,  21.610, 3.617,269.1,375.2,285.6,  0.167
2021-03-20 19:00:00,717135,12.88,10.250,   0.136,8.146542e-03,103.1, 8.510, 31.340,0.000,0.283,184.400,  -6.325, 2.890,265.9,373.5,283.4, -0.457
2021-03-20 20:00:00,717195,12.82, 8.490,   0.021,1.286318e-03,103.1, 7.092, 35.830,0.000,1.125,  8.860,  -6.018, 3.227,260.2,367.0,281.7, -0.543
2021-03-20 21:00:00,717255,12.78, 7.427,   0.100,6.002831e-03,103.1, 5.780, 52.020,0.000,1.643,330.500,  -6.806, 1.369,253.1,362.6,280.6, -0.201
2021-03-20 22:00:00,717315,12.75, 6.525,   0.086,5.145356e-03,103.1, 4.857, 58.210,0.000,1.681,354.500,  -6.578, 1.329,249.0,361.1,279.7, -0.205
2021-03-20 23:00:00,717375,12.71, 5.583,   0.100,6.003037e-03,103.1, 5.455, 44.970,0.000,1.281, 33.360,  -4.930, 3.323,244.8,356.0,278.7, -0.686
2021-03-21 00:00:00,717435,12.67, 4.621,   0.136,8.147090e-03,103.1, 3.406, 60.620,0.000,2.576,342.400,  -4.984, 2.354,245.1,358.1,277.8, -0.483
2021-03-21 01:00:00,717495,12.63, 3.872,   0.129,7.718384e-03,103.1, 1.775, 73.610,0.000,1.633,340.900,  -6.164, 1.220,246.3,355.9,277.0, -0.198
2021-03-21 02:00:00,717555,12.59, 2.875,   0.129,7.718477e-03,103.1, 1.004, 77.230,0.000,2.702,340.200,  -4.763, 2.477,246.5,354.3,276.0, -0.520
2021-03-21 03:00:00,717615,12.56, 2.065,   0.114,6.861052e-03,103.1, 0.588, 74.490,0.000,1.922,341.600,  -4.513, 2.784,247.2,352.2,275.2, -0.617
2021-03-21 04:00:00,717675,12.53, 1.604,   0.114,6.861113e-03,103.1, 0.310, 80.600,0.000,2.110,322.000,  -4.345, 2.980,244.3,349.7,274.8, -0.687
2021-03-21 05:00:00,717735,12.51, 1.201,   0.107,6.432330e-03,103.1,-0.097, 69.280,0.000,1.477,  3.973,  -4.848, 3.218,241.6,349.6,274.4, -0.664
2021-03-21 06:00:00,717795,12.49, 0.816,   0.172,1.029178e-02,103.1,-0.522, 82.500,0.000,2.419,346.000,  -4.105, 3.591,238.3,348.4,274.0, -0.877
2021-03-21 07:00:00,717855,12.54, 0.569,  58.360,3.501363e+00,103.2,-0.602, 81.200,0.000,1.816,324.900,  19.030, 4.590,235.9,346.0,273.7,  0.241
2021-03-21 08:00:00,717915,12.73, 1.149, 116.200,6.971362e+00,103.2, 1.923, 63.690,0.000,1.583,343.100,  47.200, 8.030,234.6,343.1,274.3,  0.170
2021-03-21 09:00:00,717975,13.27, 8.590, 844.000,5.063604e+01,103.2, 7.213, 36.000,0.000,1.284,323.800,  61.440,38.270,251.9,357.9,281.7,  0.623
2021-03-21 10:00:00,718035,13.56,13.260,1162.000,6.973422e+01,103.2, 8.730, 23.770,0.000,0.702,285.700, 712.500,15.470,270.9,373.5,286.4,  0.022
2021-03-21 11:00:00,718095,13.56,15.020,1386.000,8.317021e+01,103.2, 9.880, 25.720,0.000,1.607,186.200, 849.000,11.930,278.5,382.0,288.2,  0.014
2021-03-21 12:00:00,718155,13.52,15.930,1498.000,8.989710e+01,103.1,11.130, 22.220,0.000,1.793,349.800, 918.000,38.430,280.2,383.5,289.1,  0.042
2021-03-21 13:00:00,718215,13.46,17.690,1499.000,8.991079e+01,103.0,13.210, 18.040,0.000,2.114,193.400, 919.000,46.620,284.1,388.4,290.8,  0.051
2021-03-21 14:00:00,718275,13.43,18.990,1381.000,8.285797e+01,102.9,13.250, 17.780,0.000,3.423, 23.540, 852.000,48.980,289.4,393.9,292.1,  0.058
2021-03-21 15:00:00,718335,13.43,18.360,1152.000,6.909471e+01,102.9,14.150, 14.890,0.000,1.060,248.600, 724.700,60.510,283.7,390.0,291.5,  0.083
2021-03-21 16:00:00,718395,13.43,18.310, 163.700,9.823552e+00,102.8,15.280, 15.630,0.000,1.726,275.300, 532.300,60.280,279.3,383.2,291.5,  0.113
2021-03-21 17:00:00,718455,13.46,17.250, 181.000,1.085721e+01,102.8,14.450, 14.830,0.000,3.296,317.000, 120.700,24.030,280.7,384.3,290.4,  0.199
2021-03-21 18:00:00,718515,13.05,15.100,  63.000,3.780000e+00,102.8,13.460, 19.570,0.000,0.271,  0.082,  23.390, 4.351,280.8,383.8,288.3,  0.186
2021-03-21 19:00:00,718575,12.88,12.200,   0.107,6.431418e-03,102.8, 8.500, 48.240,0.000,1.336,315.700,  -6.938, 0.992,275.6,382.3,285.4, -0.143
2021-03-21 20:00:00,718635,12.82, 8.980,   0.086,5.145267e-03,102.8, 7.134, 56.110,0.000,0.162,325.800,  -5.873, 2.738,267.1,372.5,282.1, -0.467
2021-03-21 21:00:00,718695,12.79, 8.140,   0.164,9.861863e-03,102.8,10.640, 28.640,0.000,0.477,334.300,  -2.686, 6.136,259.9,362.0,281.3, -2.644
2021-03-21 22:00:00,718755,12.76, 8.230,   0.086,5.145286e-03,102.8, 7.767, 49.480,0.000,0.768,265.800,  -5.642, 2.916,265.3,365.7,281.4, -0.517
2021-03-21 23:00:00,718815,12.73, 8.090,   0.121,7.289176e-03,102.8, 8.670, 47.230,0.000,1.207, 27.020,  -4.578, 3.733,263.1,363.0,281.2, -0.816
2021-03-22 00:00:00,718875,12.69, 8.470,   0.107,6.431572e-03,102.8, 8.910, 33.570,0.000,0.013,262.400,  -6.094, 2.572,262.5,362.2,281.6, -0.422
2021-03-22 01:00:00,718935,12.66, 7.974,   0.100,6.002790e-03,102.7, 7.835, 46.390,0.000,1.134, 25.320,  -5.581, 2.777,260.3,362.0,281.1, -0.504
2021-03-22 02:00:00,718995,12.63, 7.669,   0.079,4.716493e-03,102.7, 5.704, 56.730,0.000,1.720,312.500,  -7.265, 0.222,260.7,361.7,280.8, -0.031
2021-03-22 03:00:00,719055,12.59, 5.559,   0.121,7.289412e-03,102.7, 3.183, 72.270,0.000,2.331,338.300,  -5.189, 2.311,257.1,363.5,278.7, -0.446
2021-03-22 04:00:00,719115,12.56, 3.896,   0.150,9.004746e-03,102.6, 2.336, 74.360,0.000,2.032,323.400,  -4.683, 2.930,251.1,357.7,277.1, -0.626
2021-03-22 05:00:00,719175,12.54, 2.904,   0.129,7.718534e-03,102.6, 1.469, 76.620,0.000,2.241,325.200,  -4.769, 2.609,246.8,354.3,276.1, -0.547
2021-03-22 06:00:00,719235,12.52, 2.405,   0.214,1.286422e-02,102.6, 1.072, 74.800,0.000,2.223,326.000,  -4.646, 2.936,246.0,353.0,275.6, -0.632
2021-03-22 07:00:00,719295,12.58, 2.202,  65.110,3.906514e+00,102.7, 1.274, 68.400,0.000,1.900,353.100,  22.990, 4.524,243.1,351.0,275.4,  0.197
2021-03-22 08:00:00,719355,12.79, 3.081, 131.700,7.901552e+00,102.7, 4.289, 62.610,0.000,1.958,329.800,  55.450, 7.993,241.0,346.9,276.2,  0.144
2021-03-22 09:00:00,719415,13.27,10.670, 849.000,5.091631e+01,102.7, 9.860, 32.090,0.000,1.875, 14.580,  74.090,28.270,261.3,362.3,283.8,  0.382
2021-03-22 10:00:00,719475,13.55,14.840,1163.000,6.979299e+01,102.7,10.970, 34.140,0.000,2.661,190.200, 701.600,15.030,281.4,376.6,288.0,  0.021
2021-03-22 11:00:00,719535,13.52,17.350,1391.000,8.345833e+01,102.6,12.650, 26.440,0.000,1.579,352.900, 839.000,11.360,291.6,384.4,290.5,  0.014
2021-03-22 12:00:00,719595,13.47,19.450,1505.000,9.030450e+01,102.5,14.420, 20.650,0.000,1.769,139.000, 907.000,35.940,299.1,392.5,292.6,  0.040
2021-03-22 13:00:00,719655,13.43,20.630,1494.000,8.964524e+01,102.4,15.840, 21.940,0.000,1.857,147.400, 898.000,44.730,307.8,393.7,293.8,  0.050
2021-03-22 14:00:00,719715,13.40,20.290,1372.000,8.233942e+01,102.3,15.360, 18.910,0.000,2.801,319.900, 828.000,47.180,306.0,389.5,293.4,  0.057
2021-03-22 15:00:00,719775,13.40,20.630,1151.000,6.906893e+01,102.3,16.960, 18.360,0.000,2.159,  0.416, 698.600,55.690,305.8,390.0,293.8,  0.080
2021-03-22 16:00:00,719835,13.40,20.430, 185.600,1.113752e+01,102.2,16.790, 22.680,0.000,2.009,250.400, 516.100,57.620,307.4,390.1,293.6,  0.112
2021-03-22 17:00:00,719895,13.43,19.280, 182.100,1.092822e+01,102.2,16.040, 28.490,0.000,3.410,232.000, 113.000,17.230,308.1,385.5,292.4,  0.153
2021-03-22 18:00:00,719955,13.06,17.440,  64.410,3.864537e+00,102.2,15.000, 34.700,0.000,1.865,197.200,  24.900, 2.889,309.4,389.9,290.6,  0.116
2021-03-22 19:00:00,720015,12.89,15.360,   0.179,1.071924e-02,102.2,12.150, 48.810,0.000,1.205, 12.520,  -5.872, 0.787,306.7,388.8,288.5, -0.135
2021-03-22 20:00:00,720075,12.84,13.340,   0.193,1.157674e-02,102.2,13.520, 41.490,0.000,2.208,321.300,  -1.911, 4.615,295.3,377.2,286.5, -2.831
2021-03-22 21:00:00,720135,12.80,13.270,   0.143,8.575294e-03,102.2,12.920, 48.070,0.000,3.317,350.600,  -3.262, 2.731,294.1,377.2,286.4, -0.839
2021-03-22 22:00:00,720195,12.78,13.370,   0.150,9.004101e-03,102.2,12.140, 54.490,0.000,0.431,  2.955,  -5.530, 1.190,294.3,377.3,286.5, -0.219
2021-03-22 23:00:00,720255,12.75,12.540,   0.100,6.002751e-03,102.3,10.860, 58.720,0.000,2.494,320.000,  -4.224, 2.146,295.1,378.4,285.7, -0.534
2021-03-23 00:00:00,720315,12.71,11.440,   0.136,8.146580e-03,102.3, 9.700, 62.300,0.000,1.018, 35.870,  -5.787, 1.081,289.9,374.0,284.6, -0.187
2021-03-23 01:00:00,720375,12.68,11.390,   0.150,9.004111e-03,102.2,10.700, 59.280,0.000,2.982,331.400,  -3.816, 2.136,286.2,372.6,284.5, -0.560
2021-03-23 02:00:00,720435,12.65,11.270,   0.114,6.860227e-03,102.2, 9.170, 64.620,0.000,0.951, 45.970,  -6.363, 0.813,289.4,373.5,284.4, -0.128
2021-03-23 03:00:00,720495,12.62, 9.340,   0.143,8.575472e-03,102.2, 7.160, 81.200,0.000,1.676,  4.528,  -3.746, 2.337,288.8,372.7,282.5, -0.625
2021-03-23 04:00:00,720555,12.60, 7.999,   0.114,6.860444e-03,102.2, 5.342, 88.800,0.000,1.834,330.200,  -4.047, 1.699,285.6,369.9,281.2, -0.420
2021-03-23 05:00:00,720615,12.58, 7.033,   0.121,7.289320e-03,102.2, 4.994, 93.600,0.000,1.841,324.000,  -2.879, 1.815,308.2,367.6,280.2, -0.632
2021-03-23 06:00:00,720675,12.57, 7.665,   0.314,1.886635e-02,102.2, 6.602, 85.900,0.000,0.862,338.400,  -0.886, 1.878,325.5,365.8,280.8, -2.129
2021-03-23 07:00:00,720735,12.61, 8.920,  41.080,2.465008e+00,102.2, 7.556, 82.500,0.000,2.367,336.600,  21.630, 1.924,357.7,368.5,282.1,  0.089
2021-03-23 08:00:00,720795,13.13,10.950, 234.200,1.404970e+01,102.3, 9.920, 65.350,0.000,1.220,169.700, 127.200, 7.237,354.9,369.8,284.1,  0.057
2021-03-23 09:00:00,720855,13.53,12.120, 296.500,1.779297e+01,102.3,10.530, 68.150,0.000,0.608,333.000, 160.100, 8.630,363.6,374.1,285.3,  0.054
2021-03-23 10:00:00,720915,13.55,12.920, 314.900,1.889502e+01,102.3,10.670, 67.530,0.000,1.021,167.500, 164.800, 8.940,369.1,378.0,286.1,  0.054
2021-03-23 11:00:00,720975,13.44,13.450, 151.900,9.116648e+00,102.3,10.980, 70.720,0.000,1.547,170.700,  71.900, 3.541,372.2,379.9,286.6,  0.049
2021-03-23 12:00:00,721035,13.54,13.980, 180.600,1.083637e+01,102.3,11.380, 89.900,0.000,0.448,293.500,  82.700, 3.689,376.7,381.5,287.1,  0.045
2021-03-23 13:00:00,721095,13.57,12.680, 331.900,1.991427e+01,102.2,10.050, 99.400,0.000,1.073,340.900, 172.000, 9.790,378.3,380.9,285.8,  0.057
2021-03-23 14:00:00,721155,13.58,13.250, 413.900,2.483658e+01,102.0,11.860, 99.300,0.000,1.341,288.600, 219.600,11.590,380.6,378.8,286.4,  0.053
2021-03-23 15:00:00,721215,13.55,14.490, 206.800,1.241001e+01,102.0,12.280, 95.600,0.000,0.085,214.500, 100.400, 5.441,386.3,384.7,287.6,  0.054
2021-03-23 16:00:00,721275,13.54,14.320, 129.600,7.776884e+00,101.9,12.050, 99.300,0.000,0.090,176.100,  60.470, 3.587,386.4,385.5,287.5,  0.059
2021-03-23 17:00:00,721335,13.46,13.770, 102.900,6.171124e+00,101.9,11.810, 99.400,0.000,0.882,193.500,  51.900, 2.840,384.6,382.9,286.9,  0.055
2021-03-23 18:00:00,721395,12.90,13.160,  24.600,1.476222e+00,101.9,11.550, 99.400,0.000,3.378,345.800,  10.920, 1.841,381.1,381.1,286.3,  0.169
2021-03-23 19:00:00,721455,12.82,12.670,   2.330,1.397759e-01,101.9,11.490, 99.400,0.000,3.539,346.300,  -0.911, 1.451,378.4,379.1,285.8, -1.593
2021-03-23 20:00:00,721515,12.78,12.430,   2.230,1.337744e-01,101.9,11.200, 99.400,0.000,3.311,350.000,  -0.791, 1.336,377.1,378.3,285.6, -1.688
2021-03-23 21:00:00,721575,12.75,12.260,   3.001,1.800816e-01,102.0,11.130, 99.400,0.000,1.962,343.900,  -0.544, 1.174,376.2,377.4,285.4, -2.161
2021-03-23 22:00:00,721635,12.72,12.350,   1.822,1.093342e-01,101.9,11.000, 99.500,0.000,0.467,237.500,  -0.563, 0.780,376.7,377.9,285.5, -1.387
2021-03-23 23:00:00,721695,12.69,12.320,   1.987,1.191954e-01,101.9,10.960, 99.500,0.000,2.221,  4.492,  -0.405, 0.582,376.5,377.6,285.5, -1.438
2021-03-24 00:00:00,721755,12.65,12.200,   1.443,8.660971e-02,101.8,10.620, 99.500,0.000,0.755,346.100,  -0.364, 0.496,375.9,378.0,285.3, -1.365
2021-03-24 01:00:00,721815,12.64,12.180,   2.094,1.256266e-01,101.8,10.630, 99.500,0.000,0.506,171.400,  -0.193, 0.357,375.8,377.5,285.3, -1.894
2021-03-24 02:00:00,721875,12.62,12.470,   1.794,1.076183e-01,101.8,10.640, 99.500,0.000,1.880,333.100,  -0.184, 0.317,377.3,378.8,285.6, -1.742
2021-03-24 03:00:00,721935,12.61,12.640,   2.022,1.213389e-01,101.7,10.820, 99.600,0.000,1.606,337.200,  -0.098, 0.317,378.3,379.0,285.8, -3.367
2021-03-24 04:00:00,721995,12.60,12.780,   1.972,1.183371e-01,101.7,10.580, 99.500,0.000,0.461,262.000,  -0.202, 0.076,379.0,380.1,285.9, -0.380
2021-03-24 05:00:00,722055,12.59,12.710,   2.230,1.337731e-01,101.7,10.540, 99.600,0.000,0.067,105.400,  -0.089, 0.079,378.7,379.9,285.9, -0.943
2021-03-24 06:00:00,722115,12.59,12.720,   2.151,1.290567e-01,101.7,10.580, 99.500,0.000,0.995,  0.141,  -0.013, 0.152,378.7,379.8,285.9,NA
2021-03-24 07:00:00,722175,12.61,12.760,  32.020,1.921261e+00,101.7,10.630, 99.600,0.000,0.562,317.200,  16.880, 0.860,379.0,379.7,285.9,  0.051
2021-03-24 08:00:00,722235,12.94,13.220, 124.000,7.438498e+00,101.8,10.960, 99.600,0.000,1.150,334.500,  65.190, 3.151,381.8,381.2,286.4,  0.048
2021-03-24 09:00:00,722295,13.32,13.390, 352.600,2.115732e+01,101.7,11.310, 99.600,0.000,2.301,306.200, 198.100,10.860,383.6,380.2,286.5,  0.055
2021-03-24 10:00:00,722355,13.07,13.710, 166.900,1.001322e+01,101.8,11.460, 99.600,0.000,0.000,347.200,  86.500, 3.795,384.4,382.1,286.9,  0.044
2021-03-24 11:00:00,722415,13.18,14.140, 177.500,1.065237e+01,101.7,11.570, 99.600,0.000,0.960,342.300,  93.800, 3.878,386.9,384.1,287.3,  0.041
2021-03-24 12:00:00,722475,13.49,15.020, 434.400,2.606270e+01,101.6,12.170, 99.500,0.000,0.216,143.200, 243.800,11.020,392.2,386.9,288.2,  0.045
2021-03-24 13:00:00,722535,13.49,16.900, 636.600,3.819752e+01,101.6,13.350, 99.300,0.000,0.665, 96.400, 367.500,15.520,403.1,393.0,290.0,  0.042
2021-03-24 14:00:00,722595,13.46,18.870, 606.800,3.640972e+01,101.6,14.870, 86.000,0.000,1.359,139.700, 328.600,15.590,413.1,398.6,292.0,  0.047
2021-03-24 15:00:00,722655,13.46,19.060, 594.300,3.566088e+01,101.5,14.860, 88.900,0.000,2.537,208.200, 343.800,19.770,405.9,399.2,292.2,  0.057
2021-03-24 16:00:00,722715,13.46,18.560, 643.700,3.861951e+01,101.5,15.590, 86.800,0.000,2.863,177.500, 422.800,36.680,379.1,393.5,291.7,  0.086
2021-03-24 17:00:00,722775,13.42,18.860, 244.900,1.469436e+01,101.5,15.820, 87.000,0.000,3.280,195.200, 139.800, 5.656,389.5,392.8,292.0,  0.040
2021-03-24 18:00:00,722835,13.02,17.580,  62.570,3.754303e+00,101.5,15.700, 88.300,0.000,1.365,213.000,  25.560, 2.466,333.4,388.0,290.7,  0.096
2021-03-24 19:00:00,722895,12.87,16.290,   0.236,1.414934e-02,101.5,14.520, 93.300,0.000,0.108,296.300,  -3.695, 0.539,330.6,386.2,289.5, -0.146
2021-03-24 20:00:00,722955,12.82,14.170,   0.329,1.972323e-02,101.6,11.680, 99.500,0.000,1.303,343.200,  -2.838, 1.134,326.0,385.3,287.3, -0.400
2021-03-24 21:00:00,723015,12.78,12.460,   0.793,4.759297e-02,101.7,10.410, 99.500,0.000,1.935,342.900,  -2.841, 0.936,318.6,380.2,285.6, -0.329
2021-03-24 22:00:00,723075,12.75,11.600,   0.886,5.316722e-02,101.7,10.170, 99.600,0.000,1.759,342.400,  -2.262, 1.164,313.8,375.3,284.8, -0.515
2021-03-24 23:00:00,723135,12.72,11.100,   0.908,5.445320e-02,101.7, 9.480, 99.500,0.000,1.730,340.100,  -2.844, 0.939,310.9,374.1,284.3, -0.330
2021-03-25 00:00:00,723195,12.68,10.680,   0.793,4.759288e-02,101.7, 9.010, 99.600,0.000,1.914,340.700,  -2.923, 0.883,309.6,372.5,283.8, -0.302
2021-03-25 01:00:00,723255,12.66,10.560,   0.858,5.145234e-02,101.7, 9.380, 99.500,0.000,2.878,335.500,  -2.164, 0.879,314.9,371.0,283.7, -0.407
2021-03-25 02:00:00,723315,12.64,11.420,   1.186,7.117486e-02,101.7,10.610, 99.600,0.000,2.295,  0.076,  -2.541, 0.833,324.5,372.1,284.6, -0.328
2021-03-25 03:00:00,723375,12.62,11.780,   1.015,6.088417e-02,101.7,10.050, 99.500,0.000,3.211,334.900,  -1.936, 0.942,323.0,375.6,284.9, -0.497
2021-03-25 04:00:00,723435,12.61,11.440,   0.922,5.531030e-02,101.7,10.030, 99.600,0.000,2.398,332.300,  -2.088, 1.402,319.9,373.2,284.6, -0.677
2021-03-25 05:00:00,723495,12.60,12.150,   2.015,1.209096e-01,101.7,11.690, 99.500,0.000,2.422,336.000,  -1.553, 2.192,328.9,374.8,285.3, -1.442
2021-03-25 06:00:00,723555,12.59,12.310,   2.444,1.466353e-01,101.7,10.940, 99.600,0.000,2.363,340.500,  -1.819, 1.263,329.1,376.9,285.5, -0.713
2021-03-25 07:00:00,723615,12.69,12.180,  64.740,3.884136e+00,101.8,10.210, 99.500,0.000,2.264,339.600,  36.820, 2.585,336.8,376.6,285.3,  0.070
2021-03-25 08:00:00,723675,13.13,12.610, 208.100,1.248546e+01,101.9,11.190, 99.500,0.000,1.792,342.300, 121.000, 6.513,339.1,376.7,285.8,  0.054
2021-03-25 09:00:00,723735,13.48,14.590, 329.600,1.977546e+01,101.9,14.940, 92.400,0.000,0.336,189.300, 190.100,11.130,349.4,380.2,287.7,  0.059
2021-03-25 10:00:00,723795,13.49,16.530, 479.900,2.879171e+01,101.9,13.920, 97.200,0.000,1.439,165.800, 269.600,13.180,360.1,388.9,289.7,  0.049
2021-03-25 11:00:00,723855,13.49,17.630, 331.200,1.986916e+01,101.8,15.650, 85.000,0.000,2.310,206.600, 181.700, 8.410,386.8,389.3,290.8,  0.046
2021-03-25 12:00:00,723915,13.49,18.380, 484.100,2.904587e+01,101.8,15.990, 88.800,0.000,2.381,217.900, 268.200,13.100,390.8,391.3,291.5,  0.049
2021-03-25 13:00:00,723975,13.08,17.780,  81.200,4.871614e+00,101.8,15.050, 99.500,0.000,1.852,246.400,  34.980, 1.134,406.3,394.1,290.9,  0.032
2021-03-25 14:00:00,724035,13.17,16.890,  98.200,5.890403e+00,101.8,15.400, 99.400,0.254,2.600,217.200,  44.710, 2.122,400.6,388.4,290.0,  0.047
2021-03-25 15:00:00,724095,13.52,16.700, 138.300,8.296627e+00,101.7,15.340, 99.500,0.000,2.310,209.500,  67.250, 3.617,400.6,387.6,289.9,  0.054
2021-03-25 16:00:00,724155,12.98,16.650,  47.260,2.835849e+00,101.6,15.110, 99.500,0.000,5.934,188.600,  22.810, 0.635,399.1,387.4,289.8,  0.028
2021-03-25 17:00:00,724215,13.01,16.590,  86.500,5.191058e+00,101.5,15.170, 99.600,0.000,3.846,170.800,  47.130, 1.716,398.1,386.6,289.7,  0.036
2021-03-25 18:00:00,724275,12.88,16.850,  16.040,9.625790e-01,101.6,15.570, 99.500,0.000,2.951,210.600,   8.800, 0.387,396.7,387.3,290.0,  0.044
2021-03-25 19:00:00,724335,12.82,16.790,   2.094,1.256280e-01,101.5,15.170, 99.500,0.000,1.346,244.600,  -0.427,-0.159,385.4,388.9,289.9,  0.366
2021-03-25 20:00:00,724395,12.79,16.500,   0.936,5.616845e-02,101.6,15.140, 99.500,0.000,2.251,193.300,   1.009, 0.278,398.4,388.8,289.6,  0.273
2021-03-25 21:00:00,724455,12.76,16.640,   0.172,1.029036e-02,101.6,15.450, 99.400,0.000,3.641,181.600,   0.313, 0.367,387.8,387.5,289.8,  1.543
2021-03-25 22:00:00,724515,12.73,16.560,   1.672,1.003309e-01,101.5,15.070, 99.500,0.000,2.179,172.600,  -0.566,-0.218,395.6,388.1,289.7,  0.356
2021-03-25 23:00:00,724575,12.70,16.250,   1.008,6.045557e-02,101.5,14.870, 99.500,0.000,3.765,217.000,  -0.206,-0.086,395.8,386.4,289.4,  0.305
2021-03-26 00:00:00,724635,12.67,16.070,   0.822,4.930754e-02,101.4,14.760, 99.500,0.000,3.884,174.500,  -0.003,-0.380,396.4,385.6,289.2,NA
2021-03-26 01:00:00,724695,12.66,16.280,   1.636,9.818718e-02,101.4,14.760, 99.600,0.000,2.416,228.100,   0.089,-0.350,394.9,385.5,289.4, -4.383
2021-03-26 02:00:00,724755,12.65,16.460,   0.865,5.188055e-02,101.3,14.890, 99.600,0.000,4.915,182.000,   0.044, 0.264,398.1,387.6,289.6,NA
2021-03-26 03:00:00,724815,12.64,16.420,   1.386,8.318035e-02,101.2,14.890, 99.500,0.000,1.949,240.200,   0.494, 0.311,398.7,387.0,289.6,  0.629
2021-03-26 04:00:00,724875,12.63,16.650,   2.137,1.281999e-01,101.1,14.810, 99.500,0.000,1.963,176.600,   0.193,-0.413,400.2,389.3,289.8, -2.520
2021-03-26 05:00:00,724935,12.62,17.090,   2.623,1.573569e-01,101.1,15.760, 99.600,0.000,2.424,174.400,   0.244,-0.360,402.2,390.1,290.2,  0.548
2021-03-26 06:00:00,724995,12.62,17.460,   2.322,1.393479e-01,101.2,16.320, 99.600,0.000,1.864,209.400,  -0.104,-0.645,402.7,391.8,290.6,  4.580
2021-03-26 07:00:00,725055,12.69,17.100,  70.390,4.223328e+00,101.3,14.890, 99.600,0.000,0.939, 74.060,  27.970, 0.889,389.3,390.2,290.3,  0.032
2021-03-26 08:00:00,725115,12.83,17.520, 138.000,8.282846e+00,101.4,18.430, 77.190,0.000,1.857, 31.620,  63.200, 9.250,384.1,387.9,290.6,  0.146
2021-03-26 09:00:00,725175,13.33,21.600, 473.900,2.843543e+01,101.4,18.810, 63.400,0.000,4.258,190.700, 206.900,13.040,348.7,400.2,294.7,  0.063
2021-03-26 10:00:00,725235,13.40,22.010, 796.800,4.780575e+01,101.5,19.000, 51.310,0.000,3.660,129.800, 484.600,13.020,340.5,397.8,295.2,  0.027
2021-03-26 11:00:00,725295,13.37,23.490,1326.000,7.955386e+01,101.5,20.310, 43.070,0.000,3.716,326.100, 851.000,16.060,334.1,398.8,296.6,  0.019
2021-03-26 12:00:00,725355,13.37,24.740,1433.000,8.595458e+01,101.5,21.450, 38.390,0.000,1.932,152.800, 915.000,35.460,339.2,401.4,297.9,  0.039
2021-03-26 13:00:00,725415,13.34,26.200,1458.000,8.750478e+01,101.5,22.370, 23.300,0.000,3.025,150.900, 945.000,45.390,341.8,407.7,299.3,  0.048
2021-03-26 14:00:00,725475,13.31,26.450,1097.000,6.581180e+01,101.6,23.340, 19.530,0.000,2.530, 66.400, 711.500,40.170,340.7,406.7,299.6,  0.056
2021-03-26 15:00:00,725535,13.31,26.620, 991.000,5.943124e+01,101.5,23.710, 18.190,0.000,2.950,111.800, 641.800,46.760,343.0,406.6,299.8,  0.073
2021-03-26 16:00:00,725595,13.27,26.560, 758.700,4.552032e+01,101.5,23.890, 20.550,0.000,2.906, 68.850, 504.300,51.420,339.2,403.9,299.7,  0.102
2021-03-26 17:00:00,725655,13.31,26.110, 317.000,1.902130e+01,101.6,23.840, 19.940,0.000,1.395, 68.440, 222.100,18.410,337.4,404.8,299.3,  0.083
2021-03-26 18:00:00,725715,12.98,24.380,  59.280,3.557093e+00,101.7,22.260, 20.240,0.000,2.904,156.400,  19.590,-0.615,338.8,409.0,297.5, -0.033
2021-03-26 19:00:00,725775,12.88,21.530,   0.293,1.758132e-02,101.7,16.500, 43.460,0.000,1.666,346.700,  -6.078,-0.717,338.6,413.5,294.7,  0.114
2021-03-26 20:00:00,725835,12.83,16.680,   0.100,6.003100e-03,101.8,13.930, 63.630,0.000,3.018,342.300,  -4.113, 1.193,318.6,397.7,289.9, -0.292
2021-03-26 21:00:00,725895,12.79,14.380,   0.114,6.860513e-03,101.9,12.530, 69.560,0.000,2.956,328.500,  -3.667, 1.375,313.9,389.7,287.5, -0.376
